universe_variant,strategy_name,sample_id,split_name,replay_rounds,universe_size,data_fail_excluded_count,metadata_excluded_count,liquidity_excluded_count,theme_balance_excluded_count,buy_count,no_trade_count,buy_rate,simulated_win_rate,accuracy_1d,accuracy_3d,accuracy_5d,accuracy_10d,accuracy_20d,average_forward_return_1d,average_forward_return_3d,average_forward_return_5d,average_forward_return_10d,average_forward_return_20d,median_forward_return_1d,median_forward_return_3d,median_forward_return_5d,median_forward_return_10d,median_forward_return_20d,average_win_dollars,average_loss_dollars,profit_factor,ending_account_value,max_drawdown,worst_trade_loss_percent,stopped_out_but_20d_positive_rate,top_profit_ticker_contribution_share,top_loss_ticker_contribution_share,top_profit_theme_contribution_share,top_loss_theme_contribution_share,median_ending_value_excluding_best_trade,executed_winner_count,executed_loser_count,winner_dollars,loser_dollars
current_watchlist_full,candidate34_frozen_baseline,15,validation,100,98,19,19,0,0,40,60,0.4,0.35,0.525,0.475,0.475,0.475,0.55,-0.007908608364406416,-0.012424742065315075,-0.019159044868863228,0.011629393357189936,0.054258764271593485,0.003623765535693324,-0.0035753868518424436,-0.00692943665922624,-0.0025724591690367005,0.029224546550636332,24.473367305239865,-10.355399957242888,1.2725695834951014,173.386743385043,-0.36915740117225904,-0.1895984483516482,0.25,0.16532523874213567,0.12014474731839016,0.30223324990471007,0.2585430929452825,126.47834276608111,14,26,342.6271422733581,269.2403988883151
current_watchlist_full,candidate35_trend_quality_frozen,15,validation,100,98,19,19,0,0,89,11,0.89,0.5238095238095238,0.5730337078651685,0.5393258426966292,0.6629213483146067,0.5955056179775281,0.651685393258427,0.0061416307576170745,0.006889120019167905,0.015476394441992378,0.01558606071216777,0.048509037671379526,0.006823362809028621,0.007410775659129731,0.026052128337430203,0.017291049649809764,0.048387050256521125,18.945140746612072,-14.506301245730247,1.4365932754503619,226.66707151086058,-0.36760371199225506,-0.11946051931003697,0.21428571428571427,0.22132039516810517,0.18798913473323578,0.3302457123852608,0.500173457199446,189.06140921402041,22,20,416.7930964254656,290.12602491460495
current_watchlist_full,candidate34_frozen_baseline,16,validation,100,98,19,19,0,0,31,69,0.31,0.2903225806451613,0.41935483870967744,0.3548387096774194,0.3548387096774194,0.41935483870967744,0.45161290322580644,0.003831031755936146,-0.007159030624053151,-0.015345870058687204,-0.021750126351178737,0.0008489723349133155,-0.0016025244249144865,-0.013230236347394397,-0.020723478727817213,-0.0286360287364269,-0.02334369159062788,9.057328578593241,-5.673555319067714,0.6530774045154873,56.69774018784946,-0.5719669086149752,-0.18143762021154874,0.22580645161290322,0.2164619202138956,0.1743766094336887,0.3895923042833321,0.28739325697933854,39.052639562675076,9,22,81.51595720733917,124.81821701948971
current_watchlist_full,candidate35_trend_quality_frozen,16,validation,100,98,19,19,0,0,88,12,0.88,0.48936170212765956,0.5227272727272727,0.5113636363636364,0.5454545454545454,0.5454545454545454,0.6363636363636364,0.004268753707821521,0.002936238781751689,0.009099394054083988,0.028189118161028995,0.07130802280209156,0.0022235948006088524,0.0014889768466510578,0.011506441053460104,0.014024470067919403,0.03304318734943312,20.204935520314297,-13.082676657035224,1.4800536399831732,250.7292771983835,-0.4609375388200284,-0.10957550502654388,0.19148936170212766,0.1556124315953904,0.1436876730864123,0.3880153893631421,0.28376099776690683,208.86172417191167,23,24,464.71351696722894,313.9842397688453
current_watchlist_full,candidate34_frozen_baseline,17,validation,100,98,19,19,0,0,27,73,0.27,0.4444444444444444,0.4074074074074074,0.5555555555555556,0.4074074074074074,0.5555555555555556,0.4444444444444444,0.010435631251263344,0.02588393559471678,0.0027644515854165024,-0.003502780117768566,-0.027850670931046827,-0.008917158684665694,0.009765165085716454,-0.009677435563663073,0.005263194879337574,-0.017601322136892472,19.54612201141745,-12.940709036193558,1.208349369837425,140.442828594106,-0.3662682063335636,-0.1634755229500473,0.1111111111111111,0.2351828230644025,0.21970959795839762,0.23518282306440247,0.2989862715552146,85.27988273882906,12,15,234.55346413700937,194.11063554290337
current_watchlist_full,candidate35_trend_quality_frozen,17,validation,100,98,19,19,0,0,89,11,0.89,0.5,0.5393258426966292,0.5393258426966292,0.5393258426966292,0.5056179775280899,0.5955056179775281,0.0021889839276612393,0.016791437528082327,0.013716631424302479,0.043608273292502345,0.07699510100304897,0.0020341430925849835,0.009248357156271148,0.007393708499300766,0.0022539242693768724,0.02834364002705425,19.58849595424108,-13.39308907810944,1.4625823691606612,242.49435815102777,-0.4473073830071549,-0.11649088023867453,0.13043478260869565,0.28159831159888665,0.2666233631902435,0.3261155596409032,0.4048959542654557,202.3062253445222,23,23,450.53540694754486,308.04104879651715
current_watchlist_full,candidate34_frozen_baseline,18,validation,100,98,19,19,0,0,33,67,0.33,0.45454545454545453,0.45454545454545453,0.6060606060606061,0.6060606060606061,0.5757575757575758,0.5757575757575758,0.0018087984485013712,0.03599182210673097,0.02189666829045986,0.04529686358620949,0.07982664785586657,-0.012970156178702452,0.03298899578699044,0.03501802478837046,0.0323740787818827,0.057112260298295414,30.21904976978758,-17.668656925859885,1.425266310874244,235.2499218813358,-0.3978716954261414,-0.1566975181261614,0.15151515151515152,0.16150988285777113,0.1658754109348831,0.2578246231922994,0.3392135097588343,176.3256249845376,15,18,453.2857465468137,318.03582466547795
current_watchlist_full,candidate35_trend_quality_frozen,18,validation,100,98,19,19,0,0,87,13,0.87,0.5384615384615384,0.5517241379310345,0.5517241379310345,0.5747126436781609,0.632183908045977,0.6551724137931034,0.005490305179866304,0.021064433999403914,0.02398284490989358,0.03948365129956379,0.0764700789547786,0.004900223701220341,0.00925286907505285,0.007802016704394177,0.0247693967802749,0.058911258079207496,16.842598277617483,-12.019255147025689,1.6348515569549489,237.34797118350477,-0.3220801806012019,-0.10681705148915328,0.1794871794871795,0.15881739444794807,0.18846009252581822,0.290861555706568,0.3713330751300875,206.85177003070325,21,18,353.69456382996714,216.3465926464624
current_watchlist_full,candidate34_frozen_baseline,19,validation,100,98,19,19,0,0,31,69,0.31,0.4838709677419355,0.5161290322580645,0.3870967741935484,0.25806451612903225,0.45161290322580644,0.4838709677419355,0.006684071617980813,0.009692701082355669,-0.014207473813371235,0.01931329256258145,0.013022293726541387,0.0006569825908071536,-0.02111429437606205,-0.03101360356509708,-0.03679371943440979,-0.010313531450518942,14.31377654504323,-10.525892285176674,1.2748720153516935,146.2923716128217,-0.35520218605902654,-0.11550101452446457,0.12903225806451613,0.23586150417439727,0.17019268190898795,0.23586150417439727,0.4341302282878733,117.05562465912993,15,16,214.70664817564847,168.41427656282679
current_watchlist_full,candidate35_trend_quality_frozen,19,validation,100,98,19,19,0,0,87,13,0.87,0.4782608695652174,0.6896551724137931,0.5977011494252874,0.5172413793103449,0.5977011494252874,0.5747126436781609,0.012014427340265154,0.017314722742106412,0.007847286456210785,0.020227577821978895,0.042344487611167284,0.011023159352018919,0.0105875473451702,0.009808547095654152,0.030006109822868776,0.03183082952469274,20.925808769380907,-14.21872981280938,1.3490650448011048,219.11827741895485,-0.5150430756851583,-0.11679833950154418,0.17391304347826086,0.12792685942930587,0.26078825504929576,0.3235383583152624,0.3635249993489789,171.87361548832558,22,24,460.36779292637993,341.24951550742526
current_watchlist_full,candidate34_frozen_baseline,20,holdout,100,98,19,19,0,0,33,67,0.33,0.5151515151515151,0.5757575757575758,0.48484848484848486,0.48484848484848486,0.5757575757575758,0.5454545454545454,0.01056041121743593,-0.003902377153574181,0.025234774981081683,0.05354615975895879,0.08534871218294138,0.004624273250525723,-0.012945055006719719,-0.002061804585836491,0.066334926138085,0.024285725184849394,22.824751456797642,-15.901515607459185,1.5250935207378307,233.59652504621295,-0.37505176188834877,-0.12296245336286502,0.12121212121212122,0.19774173386438632,0.17363172221620093,0.2861059358478572,0.33989218256939724,170.29528251757,17,16,388.0207747655599,254.42424971934696
current_watchlist_full,candidate35_trend_quality_frozen,20,holdout,100,98,19,19,0,0,88,12,0.88,0.5238095238095238,0.5113636363636364,0.5113636363636364,0.5340909090909091,0.5681818181818182,0.625,0.006064524788111109,0.013804910964693521,0.015338287579994005,0.012626593498130768,0.05973369959039788,0.0008746475081364835,0.001227892775269357,0.007395748022118731,0.014508362444146772,0.03513140033489204,17.70644743512514,-12.3554570421968,1.5763959287073552,242.4327027288171,-0.35649523047574716,-0.11383978118817084,0.14285714285714285,0.20235096748673845,0.14590449475392198,0.2705842903776736,0.532002580354337,208.54634145546027,22,20,389.5418435727531,247.109140843936
current_watchlist_full,candidate34_frozen_baseline,21,holdout,100,98,19,19,0,0,39,61,0.39,0.38461538461538464,0.5128205128205128,0.4358974358974359,0.4358974358974359,0.48717948717948717,0.5897435897435898,-0.0036245987428432627,-0.003093733978902902,-0.009603653811961963,0.008927438186240737,0.05018536862776743,0.0025891874837098428,-0.007150773703684887,-0.01009317649734831,-0.00030519908563708675,0.04767575711109662,26.037731668281562,-12.877213363164936,1.2637503032469977,181.51285430826513,-0.3922903413190333,-0.13242274485603356,0.23076923076923078,0.15705862409484347,0.11332923833919496,0.2629618452933694,0.2723171190355616,120.17109965269957,15,24,390.56597502422346,309.05312071595847
current_watchlist_full,candidate35_trend_quality_frozen,21,holdout,100,98,19,19,0,0,90,10,0.9,0.5476190476190477,0.5777777777777777,0.5444444444444444,0.6888888888888889,0.5777777777777777,0.6666666666666666,0.0052511512559158275,0.007455827588093976,0.019078124563176195,0.01643056135824609,0.05448839830957126,0.006653603426010957,0.009250754324907629,0.026586545052871613,0.017867698915878916,0.05613356913999501,24.284328570448853,-19.190036211881406,1.5318792768929552,293.92886909457695,-0.34432645965246744,-0.12068263195534559,0.19047619047619047,0.21739538343073633,0.19459461512612347,0.25726478361311617,0.5134450069106601,246.06711708041672,23,19,558.5395571203236,364.6106880257466
current_watchlist_full,candidate34_frozen_baseline,22,holdout,100,98,19,19,0,0,31,69,0.31,0.3548387096774194,0.45161290322580644,0.41935483870967744,0.41935483870967744,0.45161290322580644,0.45161290322580644,0.0023255721977066823,-0.019236063796443187,-0.029384434259508995,-0.03788143612890825,-0.03363527624499794,-0.0011115882074119732,-0.008003570787356695,-0.016250014305114746,-0.016079806601918545,-0.02334369159062788,7.525978242440663,-6.020964807115275,0.6874791941070243,62.366464524541804,-0.5637272398866912,-0.1976110983166084,0.1935483870967742,0.20422174383127864,0.35246711616898974,0.34631623353612145,0.35246711616898974,49.82167432090236,11,20,82.7857606668473,120.41929614230551
current_watchlist_full,candidate35_trend_quality_frozen,22,holdout,100,98,19,19,0,0,89,11,0.89,0.4791666666666667,0.550561797752809,0.5168539325842697,0.550561797752809,0.5393258426966292,0.6404494382022472,0.006596831536291779,0.003777061591895695,0.01167949406716001,0.031418660270950985,0.07194958547469466,0.0035460959929021207,0.0019006161103471975,0.011377438941594376,0.012632642164450258,0.03583923217877327,18.258626061978564,-12.20024458562577,1.3768523949766933,214.94228478486278,-0.4908790044538742,-0.11272680189356163,0.20833333333333334,0.1715127217431362,0.15218855520481323,0.34460773558725816,0.2609362453151042,175.7685748342794,23,25,419.94839942550686,305.0061146406442
current_watchlist_full,candidate34_frozen_baseline,23,holdout,100,98,19,19,0,0,28,72,0.28,0.42857142857142855,0.39285714285714285,0.5,0.39285714285714285,0.5,0.42857142857142855,0.00783178051446314,0.02151787259998945,0.00028180752165957564,-0.0060749564126094825,-0.03086607647963077,-0.01740738864148267,0.003086400773106235,-0.021433484308315487,0.0020158198145902584,-0.02416166560535754,19.34376439575355,-12.756678698601455,1.1372727682171448,128.01831357141936,-0.4047254299779911,-0.1634755229500473,0.10714285714285714,0.2376431009269091,0.2089492232961466,0.2376431009269091,0.2843432867666629,72.85536771614241,12,16,232.12517274904258,204.10685917762328
current_watchlist_full,candidate35_trend_quality_frozen,23,holdout,100,98,19,19,0,0,90,10,0.9,0.5102040816326531,0.5,0.5333333333333333,0.5444444444444444,0.5333333333333333,0.6333333333333333,0.0006630557489895273,0.015038733961476742,0.015315522651687199,0.04918470982749918,0.08391354752329346,0.00037563016124264603,0.006226765886952479,0.008375445440663931,0.009875322165940004,0.032133869502148915,17.699752212039417,-11.860010661880159,1.5545721174434606,257.8535494158616,-0.43234975901057926,-0.12094672403973866,0.14285714285714285,0.240522199406103,0.20417746366102626,0.44400960731233974,0.3314044060335993,209.00807088497783,25,24,442.49380530098534,284.6402558851238
current_watchlist_full,candidate34_frozen_baseline,24,holdout,100,98,19,19,0,0,32,68,0.32,0.4375,0.46875,0.5625,0.5625,0.625,0.53125,0.0009312723000044487,0.02587616798879907,0.009485009943902337,0.02697953441192336,0.049148264780694506,-0.012080770593911994,0.02383796573030761,0.031048445422114268,0.02990542026820875,0.03520661809703918,22.330077197517685,-12.98002630904741,1.3380433449650024,178.98060720239422,-0.34561038118194987,-0.1586572819218711,0.15625,0.18198305410094726,0.14950048217737533,0.18198305410094728,0.3524625406534871,134.78738452979556,14,18,312.6210807652476,233.6404735628534
current_watchlist_full,candidate35_trend_quality_frozen,24,holdout,100,98,19,19,0,0,88,12,0.88,0.5609756097560976,0.5795454545454546,0.5795454545454546,0.5681818181818182,0.6363636363636364,0.6363636363636364,0.006218264824309699,0.022086662986069303,0.026872126650637887,0.04002232282908252,0.07725589606203664,0.00762131052849635,0.014656970728746277,0.010860639108471126,0.023368188445690552,0.046277202447131405,22.501575784090885,-16.98261203581188,1.6930265757271876,311.84922638947666,-0.38137531914031264,-0.10590353770453655,0.1951219512195122,0.1492183975312712,0.18915655740505985,0.24629603941721293,0.33144193017338847,267.656003716878,23,18,517.5362430340904,305.68701664461383
current_watchlist_full,candidate34_frozen_baseline,25,holdout,100,98,19,19,0,0,30,70,0.3,0.4666666666666667,0.4666666666666667,0.43333333333333335,0.3333333333333333,0.4,0.43333333333333335,0.004963557839100996,0.01582845247178286,-0.007764352677412659,0.016381121015047698,0.010830387408770086,-0.007194693989428458,-0.014682536162438475,-0.031941857934650375,-0.035112394037735695,-0.04702250669980734,14.376850114773744,-9.872999931501477,1.2741561772211933,143.30790270280878,-0.31318344555639444,-0.12260496074193401,0.1,0.25160008024146147,0.1769639137147786,0.2516000802414615,0.3088453185646167,114.071155749117,14,16,201.2759016068324,157.96799890402363
current_watchlist_full,candidate35_trend_quality_frozen,25,holdout,100,98,19,19,0,0,88,12,0.88,0.46808510638297873,0.6818181818181818,0.5909090909090909,0.5227272727272727,0.5909090909090909,0.5795454545454546,0.012123519686466756,0.01756666598381917,0.010170773674215962,0.02676993543320594,0.04736778199336913,0.010375966980657236,0.009533446199487705,0.0023059675375032285,0.02787339689098245,0.034062644625053595,20.910110782425136,-12.436531402228201,1.4795843707062333,249.10915215764803,-0.4433309041889226,-0.118343212213327,0.14893617021276595,0.13933673126525103,0.24531595902321401,0.3106252889252337,0.4085927870760726,207.47221792956833,22,25,460.0224372133531,310.91328505570505
current_watchlist_full,candidate34_frozen_baseline,26,holdout,100,98,19,19,0,0,33,67,0.33,0.48484848484848486,0.5454545454545454,0.42424242424242425,0.5151515151515151,0.5757575757575758,0.5454545454545454,0.015118944483798333,-0.010559911769460792,0.018755840158914475,0.06849951068709345,0.08911659237356283,0.004624273250525723,-0.016932278579667392,0.0018523337689431152,0.066334926138085,0.024285725184849394,24.79149106436119,-13.722135332299862,1.7004035811869918,263.3875563806813,-0.3203403833770746,-0.129023903705367,0.15151515151515152,0.19343305274164188,0.20667823990595577,0.3206771534069248,0.3713987086936188,200.08631385203836,16,17,396.663857029779,233.27630064909766
current_watchlist_full,candidate35_trend_quality_frozen,26,holdout,100,98,19,19,0,0,89,11,0.89,0.4883720930232558,0.5280898876404494,0.4943820224719101,0.5280898876404494,0.5842696629213483,0.6179775280898876,0.0060682991012833394,0.012584852353570269,0.01263548077601941,0.013441333414908357,0.062005159821731076,0.00233098160357037,0.0,0.005659060045415831,0.018223217139547776,0.03467154316772847,16.46508767809837,-11.342477469840592,1.385647416414225,196.23233690357267,-0.36692876506005545,-0.11122310521296287,0.16279069767441862,0.20159514411036408,0.21117725808390353,0.24061351360510913,0.48400539814762744,162.34597563021583,21,22,345.7668412400658,249.53450433649303
current_watchlist_full,candidate34_frozen_baseline,27,holdout,100,98,19,19,0,0,40,60,0.4,0.35,0.55,0.475,0.475,0.5,0.6,0.0010798250848927354,0.008035623749408999,0.0032840923933433797,0.010960529445620325,0.04208715338121479,0.00392662906224317,0.0,-0.00549903983257799,-0.001851772218074088,0.0350154524523959,24.135225480624616,-11.584648091379092,1.1218200622843573,136.69230635288824,-0.5570363755069494,-0.16243395779468497,0.275,0.17086293402728522,0.10332469821692973,0.28626240571627853,0.2309742257339099,78.9588902064736,14,26,337.8931567287446,301.2008503758564
current_watchlist_full,candidate35_trend_quality_frozen,27,holdout,100,98,19,19,0,0,92,8,0.92,0.5555555555555556,0.5652173913043478,0.5652173913043478,0.6956521739130435,0.5869565217391305,0.6630434782608695,0.0047428349284203706,0.01040785852624464,0.022148356964138995,0.018111228200105835,0.055428018854901846,0.006374736168000217,0.011191528952720131,0.02659122168898642,0.0251290648146254,0.05104245970738963,22.756189160826562,-17.25740061678203,1.6482920622107777,323.7567166850234,-0.34669122765375193,-0.12290579040323074,0.2,0.19079418704408718,0.18844379280993453,0.2988679912251028,0.44950080775822837,279.3136612433032,25,20,568.904729020664,345.1480123356406
current_watchlist_full,candidate34_frozen_baseline,28,holdout,100,98,19,19,0,0,30,70,0.3,0.3333333333333333,0.36666666666666664,0.36666666666666664,0.4,0.4,0.43333333333333335,-0.010208535809278036,-0.03108890428551512,-0.04017180887882751,-0.043083838202166755,-0.03267108175511038,-0.011218797210133247,-0.010616903567375546,-0.027623545373745617,-0.02485566505352571,-0.034831010865916445,10.545735470070165,-6.107138057252331,0.8633942258392966,83.31459355565502,-0.45002136400154547,-0.1807762733259113,0.16666666666666666,0.20167881768215754,0.35081814972274117,0.36899859044957534,0.38392484815253325,65.66949293048064,10,20,105.45735470070164,122.14276114504662
current_watchlist_full,candidate35_trend_quality_frozen,28,holdout,100,98,19,19,0,0,90,10,0.9,0.4375,0.5444444444444444,0.5222222222222223,0.5666666666666667,0.5333333333333333,0.6555555555555556,0.007009175464438844,0.0048652223968943175,0.014480773041119685,0.02513969727255586,0.06839563956641952,0.00348329111854051,0.002788541576878023,0.013613419784730185,0.01022724629889915,0.038309689184973794,22.7232870001631,-12.77534972438104,1.3834194795516488,232.25458444513697,-0.39433591935533474,-0.10942660518542906,0.25,0.1674680780569027,0.13912695200570155,0.24381584673538959,0.27863050065410394,183.3102377629971,21,27,477.189027003425,344.9344425582881
current_watchlist_full,candidate34_frozen_baseline,29,holdout,100,98,19,19,0,0,29,71,0.29,0.3448275862068966,0.4827586206896552,0.4482758620689655,0.41379310344827586,0.4827586206896552,0.4482758620689655,0.01572022257789247,0.020698097980991655,-0.010234491443812388,-0.012323646308287261,-0.0033934370250457598,-0.00821021173761649,-0.0027435469130562273,-0.020723478727817213,-0.001231555250157057,-0.017601322136892472,16.559738989067093,-9.536496446030466,0.9139260050935012,84.40395741609203,-0.519888940516132,-0.16787441832954844,0.1724137931034483,0.20375926668707,0.21607205834743762,0.24954681383669164,0.3010003324324513,50.6619546866761,10,19,165.5973898906709,181.19343247457886
current_watchlist_full,candidate35_trend_quality_frozen,29,holdout,100,98,19,19,0,0,90,10,0.9,0.5208333333333334,0.4888888888888889,0.5333333333333333,0.5555555555555556,0.5444444444444444,0.6333333333333333,0.0004186289299440562,0.01420735878644211,0.014457157267758867,0.04989976065040803,0.07924645704635903,-0.00044239013865721155,0.007258382961161991,0.009762651083424667,0.01929394497052528,0.032133869502148915,16.67244924942018,-12.130780751702193,1.4939044580851915,237.8032739463541,-0.43996968893994837,-0.11181105234348503,0.10416666666666667,0.25534240754283954,0.1968822316793007,0.4407324254713031,0.3363431648666045,192.44675816767625,25,23,416.8112312355046,279.00795728915045
data_quality_pass_only,candidate34_frozen_baseline,0,calibration,100,96,21,19,0,0,34,66,0.34,0.4117647058823529,0.5588235294117647,0.5588235294117647,0.5,0.5294117647058824,0.5882352941176471,0.012077529700892806,0.02091358568073783,0.011029964591897952,0.06023112516511946,0.1361402319004378,0.0041340676531075315,0.022113971027487134,0.0044431309127573315,0.019700086571763475,0.0373048454897108,24.8418950955138,-13.408735015685199,1.296865554171819,179.61183102348932,-0.4586370161801102,-0.11661023735290654,0.20588235294117646,0.1635823527589106,0.1588440889014534,0.29850275654460573,0.21776756751505358,135.41860835089065,14,20,347.7865313371932,268.17470031370397
data_quality_pass_only,candidate35_trend_quality_frozen,0,calibration,100,96,21,19,0,0,84,16,0.84,0.5813953488372093,0.5595238095238095,0.5833333333333334,0.5952380952380952,0.6666666666666666,0.6547619047619048,0.006084515642077644,0.0216309188932999,0.023128396948410953,0.04618657292628833,0.0743366478991394,0.004926058883230389,0.00990455548232927,0.014815321596543196,0.033173458263077715,0.04868643158000474,29.157768283680536,-15.735558250888927,2.573591590988708,545.7041585760127,-0.28277960325528995,-0.10175994349441488,0.16279069767441862,0.3107838254816585,0.41303409025554627,0.3107838254816585,0.41303409025554627,437.37275968619844,25,18,728.9442070920131,283.2400485160007
data_quality_pass_only,candidate34_frozen_baseline,1,calibration,100,96,21,19,0,0,34,66,0.34,0.5882352941176471,0.5588235294117647,0.47058823529411764,0.4411764705882353,0.5294117647058824,0.5294117647058824,0.010069594772216132,0.015543160814883099,0.006974699390872343,0.0484511141895109,0.0486997614384683,0.004005177697950613,-0.0055708713924468856,-0.009539243483842053,0.012777806356990662,0.023112404792764996,26.387991915593865,-21.60849860034667,1.7445511604117858,325.24085790702384,-0.27041343768928716,-0.12586075789565754,0.11764705882352941,0.19190938498440832,0.19974460722719417,0.20033040392848325,0.47744471203853234,265.05674741268257,20,14,527.7598383118773,302.5189804048534
data_quality_pass_only,candidate35_trend_quality_frozen,1,calibration,100,96,21,19,0,0,85,15,0.85,0.45652173913043476,0.6588235294117647,0.5764705882352941,0.5176470588235295,0.6470588235294118,0.611764705882353,0.009470988783758506,0.015404682245543982,0.010100501872369631,0.027190872658644897,0.06035349676341541,0.009537792615510243,0.008959577657868367,0.005659060045415831,0.03435719865776665,0.03446136029084523,20.996376370618155,-13.47145458032879,1.3092094878212324,204.1375392747615,-0.5263457287221436,-0.11947211064859317,0.17391304347826086,0.17671092207196062,0.23309120921757223,0.30539700715892004,0.4280856074649788,162.7984600854609,21,25,440.92390378298126,336.7863645082198
data_quality_pass_only,candidate34_frozen_baseline,2,calibration,100,96,21,19,0,0,36,64,0.36,0.5,0.5555555555555556,0.5277777777777778,0.5555555555555556,0.5277777777777778,0.5833333333333334,0.008312947176022252,0.01886775163920456,0.03346422583214891,0.04852148606992139,0.1027666208962344,0.006738164486047471,0.006662449551914529,0.02191397406601736,0.058987050721309275,0.0350154524523959,25.519147666776,-15.127120671832355,1.6869798437117152,287.0564859089857,-0.3477461948143078,-0.13316100089941357,0.1111111111111111,0.22014244370258435,0.13771845060544005,0.330303897666811,0.33456294915754936,226.87237541464447,18,18,459.344658001968,272.2881720929824
