sample_id,policy_name,drawdown_start_replay_date,drawdown_end_replay_date,drawdown_depth,number_of_trades_in_drawdown,tickers_in_drawdown,themes_in_drawdown,worst_trade_in_drawdown,whether_overlay_excluded_worst_trade,whether_overlay_reduced_drawdown,whether_overlay_delayed_or_shifted_drawdown
22,overlay_ticker_loss_cooldown_10pct_5,2025-02-28,2026-03-25,-0.4908790044538742,24,"CORZ,F,HPE,INTC,IREN,KTOS,NVAX,PATH,RIVN,RKLB,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-7.71,False,,
22,overlay_ticker_loss_cooldown_10pct_10,2025-02-28,2026-03-25,-0.4908790044538742,24,"CORZ,F,HPE,INTC,IREN,KTOS,NVAX,PATH,RIVN,RKLB,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-7.71,False,,
22,overlay_ticker_loss_cooldown_10pct_15,2025-02-28,2026-03-25,-0.4908790044538742,24,"CORZ,F,HPE,INTC,IREN,KTOS,NVAX,PATH,RIVN,RKLB,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-25 HPE pnl=-7.71,False,,
23,candidate34_frozen_baseline,2025-01-27,2025-06-06,-0.42977525133293326,9,"BBAI,GM,JOBY,OKLO,RIVN,RKLB,SDGR,XPEV","AI / software,EV / mobility,biotech,space / defense / nuclear",2025-06-06 RKLB pnl=-8.41,False,,
23,candidate35_trend_quality_frozen,2025-08-08,2026-03-02,-0.43234975901057926,12,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-22.40,False,,
23,overlay_market_regime_risk_off_skip,2025-08-08,2026-03-02,-0.4346713227116433,12,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-20.16,False,,
23,overlay_high_volatility_tail_skip,2024-03-19,2024-08-26,-0.24515238273160755,10,"CCJ,GM,HPE,KTOS,OKLO,PLTR,RBLX","AI / software,AI infrastructure,EV / mobility,consumer internet,space / defense / nuclear",2024-08-26 KTOS pnl=-3.84,True,,
23,overlay_theme_loss_cooldown_5pct_3,2025-08-08,2026-04-22,-0.42931240995048137,10,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-8.25,False,,
23,overlay_theme_loss_cooldown_5pct_5,2025-08-08,2026-04-22,-0.46550765858959886,11,"CORZ,F,HPE,INTC,MRNA,NIO,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-9.90,False,,
23,overlay_theme_loss_cooldown_5pct_8,2025-08-26,2026-04-22,-0.48225845161596836,9,"CORZ,HPE,INTC,MRNA,NIO,RIVN,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-6.60,True,,
23,overlay_theme_loss_cooldown_8pct_3,2025-08-08,2026-03-02,-0.3564810735736398,10,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-21.28,False,,
23,overlay_theme_loss_cooldown_8pct_5,2025-08-08,2026-03-26,-0.39085320319515915,10,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-9.50,False,,
23,overlay_theme_loss_cooldown_8pct_8,2025-08-08,2026-03-26,-0.4381058577329353,9,"F,HPE,INTC,NIO,RIVN,SOFI","AI infrastructure,EV / mobility,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-9.50,False,,
23,overlay_theme_loss_cooldown_10pct_3,2025-08-08,2026-03-02,-0.44336686155592253,12,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-24.63,False,,
23,overlay_theme_loss_cooldown_10pct_5,2025-08-08,2026-03-26,-0.45076085696551704,13,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-12.67,False,,
23,overlay_theme_loss_cooldown_10pct_8,2025-08-08,2026-03-26,-0.45213700253464173,13,"CORZ,F,HPE,INTC,NIO,SOFI","AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-26 HPE pnl=-12.67,False,,
23,overlay_ticker_loss_cooldown_5pct_5,2025-08-08,2026-04-22,-0.4568139103380995,12,"CORZ,F,HPE,INTC,MRNA,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-9.90,False,,
23,overlay_ticker_loss_cooldown_5pct_10,2025-08-08,2026-04-22,-0.42916401713607333,12,"CORZ,F,HPE,INTC,MRNA,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-8.25,False,,
23,overlay_ticker_loss_cooldown_5pct_15,2025-08-08,2026-04-22,-0.4293549122508281,12,"CORZ,F,HPE,INTC,MRNA,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-22 CORZ pnl=-8.25,False,,
23,overlay_ticker_loss_cooldown_8pct_5,2025-08-08,2026-03-02,-0.39381900469866127,11,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-23.51,False,,
23,overlay_ticker_loss_cooldown_8pct_10,2025-08-08,2026-03-02,-0.3800920845547233,11,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-21.28,False,,
23,overlay_ticker_loss_cooldown_8pct_15,2025-08-08,2026-03-02,-0.3800920845547233,11,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-21.28,False,,
23,overlay_ticker_loss_cooldown_10pct_5,2025-08-08,2026-03-02,-0.44336686155592253,12,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-24.63,False,,
23,overlay_ticker_loss_cooldown_10pct_10,2025-08-08,2026-03-02,-0.43103012258678963,12,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-22.40,False,,
23,overlay_ticker_loss_cooldown_10pct_15,2025-08-08,2026-03-02,-0.43103012258678963,12,"CORZ,F,HPE,INTC,NIO,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-02 NVAX pnl=-22.40,False,,
24,candidate34_frozen_baseline,2025-05-13,2025-10-09,-0.31184521654271824,8,"ACHR,BBAI,CORZ,INTC,JOBY,PATH,RIVN,RKLB","AI / software,EV / mobility,crypto-adjacent / high beta,semiconductor / hardware,space / defense / nuclear",2025-10-09 PATH pnl=-15.19,False,,
24,candidate35_trend_quality_frozen,2025-10-01,2026-02-03,-0.3504727942743061,8,"F,INTC,MRNA,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-02-03 INTC pnl=-16.63,False,,
24,overlay_market_regime_risk_off_skip,2025-10-01,2026-02-03,-0.37291693039912466,8,"F,INTC,MRNA,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-02-03 INTC pnl=-16.63,False,,
24,overlay_high_volatility_tail_skip,2025-10-17,2026-03-27,-0.20523117676913738,8,"F,HPE,INTC","AI infrastructure,EV / mobility,semiconductor / hardware",2026-03-27 HPE pnl=-14.20,True,,
24,overlay_theme_loss_cooldown_5pct_3,2025-10-01,2026-04-23,-0.39919303588206945,9,"CORZ,F,INTC,MRNA,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-04-23 CORZ pnl=-6.38,False,,
24,overlay_theme_loss_cooldown_5pct_5,2025-10-01,2026-04-23,-0.3904362658190501,9,"CORZ,F,HPE,INTC,MRNA,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-04-23 CORZ pnl=-6.38,False,,
24,overlay_theme_loss_cooldown_5pct_8,2025-10-01,2026-04-23,-0.40756130004581204,7,"CORZ,HPE,INTC,MRNA,PATH,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-04-23 CORZ pnl=-11.16,False,,
24,overlay_theme_loss_cooldown_8pct_3,2025-10-01,2026-03-03,-0.49463922028354523,9,"INTC,MRNA,RIVN,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-03 MRNA pnl=-11.09,False,,
24,overlay_theme_loss_cooldown_8pct_5,2025-10-01,2026-03-27,-0.48962199282409147,9,"HPE,INTC,MRNA,PATH,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-27 HPE pnl=-6.31,False,,
24,overlay_theme_loss_cooldown_8pct_8,2025-10-01,2026-03-27,-0.4876228783140615,9,"HPE,INTC,MRNA,PATH,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-27 HPE pnl=-7.89,False,,
24,overlay_theme_loss_cooldown_10pct_3,2025-10-01,2026-03-03,-0.4382534038589022,9,"F,INTC,MRNA,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-03 MRNA pnl=-16.63,False,,
24,overlay_theme_loss_cooldown_10pct_5,2025-10-01,2026-03-27,-0.4109190844439017,9,"F,HPE,INTC,MRNA,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-27 HPE pnl=-9.47,False,,
24,overlay_theme_loss_cooldown_10pct_8,2025-10-01,2026-03-27,-0.4037329030160872,9,"F,HPE,INTC,MRNA,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-27 HPE pnl=-11.05,False,,
24,overlay_ticker_loss_cooldown_5pct_5,2025-10-01,2026-04-23,-0.2706550888556908,9,"CORZ,F,HPE,INTC,MRNA,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-04-23 CORZ pnl=-7.97,False,,
24,overlay_ticker_loss_cooldown_5pct_10,2024-03-20,2024-08-19,-0.2802756110820235,8,"CCJ,GM,HOOD,KTOS,PLTR,RKLB","AI / software,EV / mobility,fintech,space / defense / nuclear",2024-08-19 RKLB pnl=-8.48,True,,
24,overlay_ticker_loss_cooldown_5pct_15,2024-03-20,2024-08-19,-0.2802756110820235,8,"CCJ,GM,HOOD,KTOS,PLTR,RKLB","AI / software,EV / mobility,fintech,space / defense / nuclear",2024-08-19 RKLB pnl=-8.48,True,,
24,overlay_ticker_loss_cooldown_8pct_5,2025-10-01,2026-02-03,-0.3682277371705135,8,"F,INTC,MRNA,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-02-03 INTC pnl=-16.63,True,,
24,overlay_ticker_loss_cooldown_8pct_10,2025-10-01,2026-02-03,-0.3682277371705135,8,"F,INTC,MRNA,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-02-03 INTC pnl=-16.63,True,,
24,overlay_ticker_loss_cooldown_8pct_15,2025-10-01,2026-02-03,-0.3682277371705135,8,"F,INTC,MRNA,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-02-03 INTC pnl=-16.63,True,,
24,overlay_ticker_loss_cooldown_10pct_5,2025-10-01,2026-02-03,-0.3682277371705135,8,"F,INTC,MRNA,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-02-03 INTC pnl=-16.63,True,,
24,overlay_ticker_loss_cooldown_10pct_10,2025-10-01,2026-02-03,-0.3682277371705135,8,"F,INTC,MRNA,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-02-03 INTC pnl=-16.63,True,,
24,overlay_ticker_loss_cooldown_10pct_15,2025-10-01,2026-02-03,-0.3682277371705135,8,"F,INTC,MRNA,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-02-03 INTC pnl=-16.63,True,,
25,candidate34_frozen_baseline,2025-09-24,2026-03-12,-0.3101506748307361,12,"CORZ,F,HPE,IREN,NIO,PATH,RIVN,SOFI,XPEV","AI / software,AI infrastructure,EV / mobility,crypto-adjacent / high beta,fintech",2026-03-12 XPEV pnl=-6.82,False,,
25,candidate35_trend_quality_frozen,2025-08-28,2026-03-04,-0.48824104824410897,13,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-16.45,False,,
25,overlay_market_regime_risk_off_skip,2025-08-28,2026-03-04,-0.49077660711233917,13,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-18.80,False,,
25,overlay_high_volatility_tail_skip,2024-09-16,2025-02-25,-0.24583018050226113,8,"HOOD,KTOS,PLTR,SOFI,XPEV","AI / software,EV / mobility,fintech,space / defense / nuclear",2025-02-25 XPEV pnl=-5.79,True,,
25,overlay_theme_loss_cooldown_5pct_3,2025-01-08,2026-03-04,-0.3969935911407312,20,"CORZ,F,INTC,IREN,JOBY,KTOS,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-04 NVAX pnl=-9.40,False,,
25,overlay_theme_loss_cooldown_5pct_5,2025-09-24,2026-03-04,-0.28213619988046046,9,"CORZ,F,INTC,IREN,NVAX,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-17.63,False,,
25,overlay_theme_loss_cooldown_5pct_8,2025-09-24,2026-03-04,-0.2534970320005441,8,"CORZ,F,INTC,IREN,NVAX,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-18.80,False,,
25,overlay_theme_loss_cooldown_8pct_3,2025-08-28,2026-03-04,-0.4061884420471268,11,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-19.98,False,,
25,overlay_theme_loss_cooldown_8pct_5,2025-09-24,2026-03-04,-0.3330258619441716,10,"CORZ,F,INTC,IREN,NVAX,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-29.38,False,,
25,overlay_theme_loss_cooldown_8pct_8,2025-09-24,2026-03-04,-0.25591255919879097,8,"CORZ,F,INTC,IREN,NVAX,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-35.26,False,,
25,overlay_theme_loss_cooldown_10pct_3,2025-08-28,2026-03-04,-0.5414423960666014,14,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-15.28,False,,
25,overlay_theme_loss_cooldown_10pct_5,2025-08-28,2026-03-04,-0.5081974533739682,12,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-16.45,False,,
25,overlay_theme_loss_cooldown_10pct_8,2025-08-28,2026-03-04,-0.5097140975788821,12,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-16.45,False,,
25,overlay_ticker_loss_cooldown_5pct_5,2025-09-24,2026-03-04,-0.35994450109431675,11,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-17.63,False,,
25,overlay_ticker_loss_cooldown_5pct_10,2025-11-06,2026-03-04,-0.3429626522006063,8,"F,INTC,NVAX,RIVN,XPEV","EV / mobility,biotech,semiconductor / hardware",2026-03-04 NVAX pnl=-27.03,False,,
25,overlay_ticker_loss_cooldown_5pct_15,2025-11-06,2026-03-04,-0.2909501215060889,7,"F,NVAX,RIVN,XPEV","EV / mobility,biotech",2026-03-04 NVAX pnl=-25.86,False,,
25,overlay_ticker_loss_cooldown_8pct_5,2025-09-24,2026-03-04,-0.40483903535556154,12,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-23.51,False,,
25,overlay_ticker_loss_cooldown_8pct_10,2025-11-06,2026-03-04,-0.33932876642915943,8,"F,INTC,NVAX,RIVN,XPEV","EV / mobility,biotech,semiconductor / hardware",2026-03-04 NVAX pnl=-27.03,False,,
25,overlay_ticker_loss_cooldown_8pct_15,2025-11-06,2026-03-04,-0.28393796893303913,7,"F,NVAX,RIVN,XPEV","EV / mobility,biotech",2026-03-04 NVAX pnl=-30.56,False,,
25,overlay_ticker_loss_cooldown_10pct_5,2025-08-28,2026-03-04,-0.48824104824410897,13,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-16.45,False,,
25,overlay_ticker_loss_cooldown_10pct_10,2025-08-28,2026-03-04,-0.48824104824410897,13,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-16.45,False,,
25,overlay_ticker_loss_cooldown_10pct_15,2025-08-28,2026-03-04,-0.48824104824410897,13,"CORZ,F,INTC,IREN,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-04 NVAX pnl=-16.45,False,,
26,candidate34_frozen_baseline,2025-09-25,2026-05-13,-0.30677041582695264,7,"F,INTC,NIO,PATH,RIVN","AI / software,EV / mobility,semiconductor / hardware",2026-05-13 F pnl=-13.23,False,,
26,candidate35_trend_quality_frozen,2025-07-09,2026-03-05,-0.36692876506005545,13,"F,INTC,JOBY,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-16.94,False,,
26,overlay_market_regime_risk_off_skip,2025-07-09,2026-03-05,-0.3520018863806531,13,"F,INTC,JOBY,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-16.94,False,,
26,overlay_high_volatility_tail_skip,2024-10-03,2025-01-22,-0.1683644882704174,6,"HOOD,HPE,PLTR,SOFI","AI / software,AI infrastructure,fintech",2025-01-22 SOFI pnl=-7.83,True,,
26,overlay_theme_loss_cooldown_5pct_3,2025-07-09,2026-03-05,-0.33186330448090107,10,"CORZ,F,HPE,INTC,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-14.68,False,,
26,overlay_theme_loss_cooldown_5pct_5,2025-07-09,2026-03-05,-0.408452484133219,10,"CORZ,F,HPE,INTC,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-15.81,False,,
26,overlay_theme_loss_cooldown_5pct_8,2025-07-09,2026-03-05,-0.3935966318946045,9,"CORZ,F,HPE,JOBY,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-15.81,False,,
26,overlay_theme_loss_cooldown_8pct_3,2025-07-09,2026-03-05,-0.3409469439167617,10,"CORZ,F,HPE,INTC,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-20.33,False,,
26,overlay_theme_loss_cooldown_8pct_5,2025-07-09,2026-03-05,-0.40532524097993783,11,"CORZ,F,HPE,INTC,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-18.07,False,,
26,overlay_theme_loss_cooldown_8pct_8,2025-07-09,2026-03-05,-0.35992163904482877,9,"CORZ,F,HPE,INTC,NVAX,SOFI","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-19.20,False,,
26,overlay_theme_loss_cooldown_10pct_3,2025-09-25,2026-03-05,-0.4286090988649274,9,"F,INTC,NVAX,RIVN,SOFI","EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-18.07,False,,
26,overlay_theme_loss_cooldown_10pct_5,2025-09-25,2026-03-05,-0.4039194075412623,8,"F,INTC,NVAX,RIVN,SOFI","EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-18.07,False,,
26,overlay_theme_loss_cooldown_10pct_8,2025-09-25,2026-03-05,-0.41241920824507994,8,"F,INTC,NVAX,RIVN,SOFI","EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-20.33,False,,
26,overlay_ticker_loss_cooldown_5pct_5,2025-07-09,2026-03-05,-0.3504787861256513,11,"CORZ,F,HPE,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-20.33,False,,
26,overlay_ticker_loss_cooldown_5pct_10,2025-07-09,2026-03-05,-0.29154837987485194,10,"CORZ,F,HPE,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-20.33,False,,
26,overlay_ticker_loss_cooldown_5pct_15,2025-07-09,2026-03-05,-0.29154837987485194,10,"CORZ,F,HPE,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech",2026-03-05 NVAX pnl=-20.33,False,,
26,overlay_ticker_loss_cooldown_8pct_5,2025-07-09,2026-03-05,-0.4035487844496618,12,"CORZ,F,HPE,INTC,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-18.07,False,,
26,overlay_ticker_loss_cooldown_8pct_10,2025-07-09,2026-03-05,-0.33753510013210053,11,"CORZ,F,HPE,INTC,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-20.33,False,,
26,overlay_ticker_loss_cooldown_8pct_15,2025-07-09,2026-03-05,-0.33753510013210053,11,"CORZ,F,HPE,INTC,NVAX,SOFI,XPEV","AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-20.33,False,,
26,overlay_ticker_loss_cooldown_10pct_5,2025-09-25,2026-03-05,-0.32611695908951643,8,"F,INTC,NVAX,RIVN,SOFI","EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-19.20,False,,
26,overlay_ticker_loss_cooldown_10pct_10,2025-09-25,2026-03-05,-0.32611695908951643,8,"F,INTC,NVAX,RIVN,SOFI","EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-19.20,False,,
26,overlay_ticker_loss_cooldown_10pct_15,2025-09-25,2026-03-05,-0.32611695908951643,8,"F,INTC,NVAX,RIVN,SOFI","EV / mobility,biotech,fintech,semiconductor / hardware",2026-03-05 NVAX pnl=-19.20,False,,
27,candidate34_frozen_baseline,2025-01-13,2026-03-24,-0.5570363755069494,21,"ACHR,BBAI,BEAM,CORZ,F,HPE,INTC,IREN,JOBY,KTOS,MRNA,NIO,NVAX,OKLO,PATH,SMR,XPEV","AI / software,AI infrastructure,EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware,space / defense / nuclear",2026-03-24 HPE pnl=-5.38,False,,
27,candidate35_trend_quality_frozen,2025-02-27,2026-03-06,-0.34669122765375193,20,"ACHR,CORZ,F,INTC,IREN,JOBY,KTOS,MRNA,NVAX,RIVN,SOFI,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,fintech,semiconductor / hardware,space / defense / nuclear",2026-03-06 NVAX pnl=-26.05,False,,
27,overlay_market_regime_risk_off_skip,2025-09-26,2026-03-06,-0.3381208764928598,8,"CORZ,F,INTC,MRNA,NVAX,RIVN,XPEV","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-03-06 NVAX pnl=-32.85,False,,
27,overlay_high_volatility_tail_skip,2024-10-04,2024-10-23,-0.11320453590076796,3,"PLTR,SOFI","AI / software,fintech",2024-10-23 SOFI pnl=-8.75,True,,
27,overlay_theme_loss_cooldown_5pct_3,2025-09-26,2025-12-05,-0.22072709344877361,4,"CORZ,INTC,XPEV","EV / mobility,crypto-adjacent / high beta,semiconductor / hardware",2025-12-05 INTC pnl=-32.42,False,,
27,overlay_theme_loss_cooldown_5pct_5,2025-02-27,2025-05-27,-0.2866027168850389,5,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-05-27 KTOS pnl=-7.03,True,,
27,overlay_theme_loss_cooldown_5pct_8,2025-09-26,2026-01-21,-0.2847469928065147,5,"CORZ,INTC,MRNA,RIVN","EV / mobility,biotech,crypto-adjacent / high beta,semiconductor / hardware",2026-01-21 MRNA pnl=-13.11,False,,
27,overlay_theme_loss_cooldown_8pct_3,2025-02-27,2025-06-12,-0.34121694782043477,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-12.65,False,,
27,overlay_theme_loss_cooldown_8pct_5,2025-02-27,2025-06-12,-0.3411513266519772,8,"ACHR,KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-12.65,False,,
27,overlay_theme_loss_cooldown_8pct_8,2025-03-07,2025-06-12,-0.26626640962903925,7,"KTOS,XPEV","EV / mobility,space / defense / nuclear",2025-06-12 KTOS pnl=-10.12,False,,
